"report-file-0"
"Iteration" "drag_coef etc.."
("Iteration" "drag_coef" "lift_coef")
427 0.06067223872158568 1.488555960148596
428 0.06066697251398889 1.488704279352608
429 0.06066148961163273 1.488845808828828
430 0.06065578217713648 1.488980020553798
431 0.06065008222076257 1.489105235689261
432 0.0606443131308698 1.489220005751647
433 0.06063914709420549 1.489319935217572
434 0.06063339061667685 1.489406038214707
435 0.06062765372484133 1.489480338614545
436 0.06062273248750032 1.48954190394016
437 0.06061876272640881 1.489588014292542
438 0.06061450867155854 1.489617318881693
439 0.06061026089652718 1.489630263147027
440 0.06060690059016338 1.489625766218733
441 0.06060391227376367 1.489604327303738
442 0.0606020833040593 1.489561211256034
443 0.06060029511229576 1.489497065534097
444 0.06059930053250478 1.489411850981621
445 0.06059849483858375 1.489310480097014
446 0.0605979909017727 1.489200768958902
447 0.06059861341962978 1.489086207211193
448 0.06059961107388653 1.488970553823154
449 0.06060138692211919 1.488854310061617
450 0.06060344633933413 1.488738905867116
451 0.06060598747252284 1.488624982224912
452 0.06060886908299783 1.488513413679432
453 0.06061204970665866 1.488404920213517
454 0.06061553705786488 1.488299978428484
455 0.06061917452481683 1.48819944201791
456 0.06062300727668802 1.488104074947079
457 0.06062690292639942 1.488014968859832
458 0.06063086053291949 1.487933089400326
459 0.06063444106578846 1.48786144585323
460 0.0606384534378332 1.48779923413481
461 0.06064247280850468 1.487744842980663
462 0.06064592605416663 1.487698925626669
463 0.06064913844460378 1.487662377255291
464 0.06065161430042725 1.487638222023088
465 0.06065446743048782 1.487626734210505
466 0.06065716718535894 1.487627558038754
467 0.06065935077533061 1.487640672530511
468 0.06066092257989807 1.4876678128705
469 0.06066224320616924 1.487709054630775
470 0.06066311914646471 1.487764218966408
471 0.06066375137330057 1.48783067741092
472 0.06066424088935921 1.487903690804747
473 0.06066400924713324 1.487980930272364
474 0.06066347481677237 1.488059537597122
475 0.06066241865547172 1.488138806940998
476 0.06066110462163086 1.488217841356626
477 0.06065946457596435 1.48829606980777
478 0.06065755098013188 1.488372946475605
479 0.06065543130295009 1.488447978874502
480 0.06065308770010984 1.488520824507874
481 0.06065062040816612 1.488590890610566
482 0.06064801568968628 1.488657635883581
483 0.06064535144170665 1.488720334615783
484 0.06064263851977634 1.488778293658876
485 0.06064017793826963 1.488829371203342
486 0.06063739834984943 1.488874128871961
487 0.06063459820344892 1.488913714190305
488 0.06063218467646526 1.488947662670277
489 0.06062992845913803 1.488975327889131
490 0.06062820336460233 1.488994400038584
491 0.06062617588423481 1.489004694652083
492 0.06062423757665354 1.489006525479267
493 0.0606226709097047 1.488999872464716
494 0.06062132031253236 1.488985265309063
495 0.06062058927574759 1.488960544704262
496 0.06061980318185434 1.488926391943619
497 0.06061940686375552 1.488883056082622
498 0.06061909024056024 1.488833045371267
499 0.06061891074826931 1.488780108304699
500 0.0606192812496776 1.488725713051839
501 0.06061981910403633 1.488671506979598
502 0.06062073058103912 1.488617486140705
503 0.0606217616987089 1.488564188477127
504 0.0606230242816453 1.488511813968702
505 0.06062443950783933 1.488460667489745
506 0.06062598637031632 1.488410988872432
507 0.06062767020974395 1.488362972362036
508 0.06062941421475088 1.48831701970709
509 0.06063123859351207 1.488273492901911
510 0.06063307966708464 1.488232929664476
511 0.06063494113586248 1.488195799052235
512 0.06063662045501687 1.488163483405027
513 0.06063848511060881 1.488135623986226
514 0.06064034162690833 1.488111500855349
515 0.06064193015181894 1.488091414388625
516 0.06064320920579843 1.48807628105652
517 0.06064458692186982 1.4880665415981
518 0.06064596863121756 1.488062066846137
519 0.06064706882506762 1.488063219982481
520 0.06064805272649031 1.48806983766008
521 0.06064866636019599 1.488083427938004
522 0.06064926311923449 1.488103792794162
523 0.06064960415776454 1.488130967630717
524 0.0606498856696153 1.488163404509015
525 0.06065006963464351 1.488198615631876
526 0.06064989244622598 1.488235463297783
527 0.06064959121589734 1.488272723505437
528 0.06064903676702084 1.488310217967644
529 0.06064838536178947 1.488347478568769
530 0.06064757406535593 1.488384280673597
531 0.06064665122756251 1.488420354210455
532 0.06064563014655609 1.488455479477061
533 0.06064450819508937 1.488489494629521
534 0.06064333477433397 1.488522131394399
535 0.060642098651347 1.488553147811073
536 0.06064084181730329 1.488582187556106
537 0.06063956370217945 1.488608929795493
538 0.06063840757542418 1.488632381295443
539 0.06063710726229206 1.488652794803259
540 0.06063580227702361 1.488670694559442
541 0.06063468046140222 1.488685873226745
542 0.06063363610257554 1.488698043069186
543 0.0606328337795902 1.488706195230841
544 0.06063190404912092 1.488710241600967
545 0.0606310215063196 1.488710302146363
546 0.06063030770739787 1.488706375953714
547 0.06062969694968313 1.488698708838308
548 0.06062938409105127 1.488686274196554
549 0.06062910837722532 1.488668713399154
550 0.06062881617489903 1.488647365600394
551 0.06062867661855282 1.488623666454133
552 0.06062871045371859 1.488598689641671
553 0.06062889912548895 1.488573104465943
554 0.06062921460853402 1.488547305067044
555 0.06062963977665117 1.48852157424426
556 0.06063016305552906 1.488496143837293
557 0.06063077500949112 1.488471211491563
558 0.06063146642984368 1.488446905482378
559 0.06063221957940046 1.48842333165838
560 0.060633022380703 1.48840062293735
561 0.06063386072213096 1.488378965662311
562 0.06063472341349906 1.488358576576184
563 0.06063559931954293 1.488339686222279
564 0.06063639394341093 1.488322994816462
565 0.06063729511072106 1.488308319154783
566 0.06063820192428898 1.488295286759101
567 0.06063898503414169 1.488284040406816
568 0.06063971605175406 1.488274795264646
569 0.06064027186972119 1.48826832114455
570 0.06064093122279637 1.488264684011702
571 0.06064156485366188 1.488263779473314
572 0.06064207744207635 1.488265619973428
573 0.06064252196294023 1.488270036689965
574 0.06064277000416093 1.488277725868894
575 0.0606430326971444 1.488288482229648
576 0.06064317024761001 1.488302243366088
577 0.06064328407351514 1.488318208810755
578 0.06064335254070532 1.4883351754436
579 0.06064324552043169 1.488352655443474
580 0.06064308362157035 1.488370113598613
581 0.06064280117776365 1.48838754068117
582 0.06064247881344044 1.488404757061804
583 0.06064208078374971 1.488421695972536
584 0.06064163272629196 1.488438259169384
585 0.06064114115348727 1.488454372005626
586 0.06064060497301627 1.488469973991256
587 0.06064004853471962 1.488484937728486
588 0.06063946489510585 1.488499145788475
589 0.06063887446262438 1.488512422269979
590 0.06063827578738638 1.488524612429019
591 0.06063773497526804 1.48853525882561
592 0.0606371311740435 1.48854447606091
593 0.06063652802589201 1.488552499804366
594 0.06063601102362298 1.488559230413696
595 0.06063553181085727 1.488564534578084
596 0.06063516244429955 1.488567975143033
597 0.0606347411337328 1.488569513163077
598 0.06063434511670204 1.488569196404012
599 0.06063402606536648 1.488567029585809
600 0.06063380179957929 1.488562735653087
601 0.06063361152349719 1.488556315537138
602 0.06063348895050107 1.48854780772766
603 0.06063340317999719 1.488537622416441
604 0.06063333872579454 1.488526484400727
605 0.06063338439816236 1.488514734360387
606 0.06063347427454913 1.488502796627883
607 0.06063364249928944 1.488490767545386
608 0.06063384785238498 1.488478780584866
609 0.06063410161744889 1.488466921005517
610 0.06063439531026917 1.488455272328487
611 0.06063471909832301 1.48844390856655
612 0.06063507598417897 1.488432882179517
613 0.06063545049339469 1.488422284995231
614 0.06063584521522542 1.488412199250299
615 0.0606362481823876 1.488402738171548
616 0.06063665817851696 1.488394009815732
617 0.06063702991716108 1.48838633696307
618 0.06063744929565416 1.488379635905471
619 0.06063787133490682 1.488373733674028
620 0.06063823454128315 1.48836869746984
621 0.06063857315396976 1.488364621023046
622 0.0606388319318837 1.488361841208921
623 0.06063913437012185 1.488360386970102
624 0.06063942272332803 1.488360215500853
625 0.06063965573789771 1.488361328559672
626 0.06063985613851405 1.48836364645734
627 0.060639962217082 1.488367497913485
628 0.06064005536319422 1.488373002954465
629 0.06064015233309152 1.488379747543618
630 0.06064020187633079 1.488387275739083
631 0.0606401963038061 1.488395241528387
632 0.06064014154513289 1.48840342208209
633 0.06064004597132962 1.488411685480833
634 0.06063991498163488 1.488419938276637
635 0.0606397524053685 1.488428105538622
636 0.06063956118997064 1.48843612515749
637 0.06063934440946654 1.48844395635991
638 0.06063910730116839 1.48845156527158
639 0.06063885362480855 1.488458909082077
640 0.06063858764261287 1.48846592776616
641 0.06063831281866569 1.48847255039114
642 0.06063803268312683 1.488478701071682
643 0.06063775106364772 1.488484306102934
644 0.06063749620354997 1.488489164216074
645 0.06063721373893688 1.488493330676183
646 0.06063693304713161 1.488496913376802
647 0.06063669217215843 1.48849986992138
648 0.06063649777092929 1.488502069598479
649 0.06063628994322509 1.488503450402222
650 0.06063608303020243 1.488504030882992
651 0.06063591834457371 1.488503758326733
652 0.06063577188217998 1.488502657170803
653 0.06063568255273648 1.488500496988635
654 0.060635594660217 1.488497313241654
655 0.06063554569618573 1.488493106482315
656 0.06063550619550168 1.488488114986658
657 0.06063548127378095 1.488482718528923
658 0.06063551177249318 1.488477084607479
659 0.0606355606928374 1.488471396601249
660 0.06063564802427117 1.488465677439587
661 0.06063574947450055 1.488459996677822
662 0.06063587501403461 1.488454387524739
663 0.06063601733445316 1.488448891023563
664 0.06063617420739589 1.488443540999268
665 0.06063634618725194 1.488438362527495
666 0.06063652559431543 1.488433398185382
667 0.06063671434660733 1.488428686160022
668 0.06063690604727592 1.488424281886421
669 0.06063710083818048 1.488420234454893
670 0.06063727700424309 1.488416693028115
671 0.06063747467244935 1.488413618559249
672 0.06063767282468458 1.488410931754918
673 0.06063784306653533 1.488408664020147
674 0.06063800130434965 1.488406858523762
675 0.06063812301275848 1.488405663988625
676 0.0606382630908744 1.488405093424151
677 0.06063839552091786 1.488405129571366
678 0.06063850243072456 1.488405771619038
679 0.06063857928665874 1.488407105566246
680 0.06063864369392499 1.488409135840157
681 0.06063868619047556 1.488411853980789
682 0.0606387166608048 1.488415130035473
683 0.0606387400464329 1.488418730158684
684 0.06063872800728351 1.488422539903485
685 0.06063870119415211 1.488426419144177
686 0.06063864889121962 1.488430333314568
687 0.06063858405677433 1.488434238213465
688 0.06063850328255104 1.488438105483239
689 0.06063840921058326 1.488441907825853
690 0.06063830502919602 1.488445621049621
691 0.0606381898203783 1.488449227966259
692 0.0606380685272139 1.488452698938108
693 0.06063794041841966 1.488456007258105
694 0.06063780933929588 1.488459116358742
695 0.06063767576209203 1.488461991015367
696 0.06063755460244905 1.488464524636139
697 0.06063741750301847 1.488466744687115
698 0.06063727928795342 1.488468708088476
699 0.06063716022593638 1.488470392545484
700 0.06063704902344575 1.488471766982657
701 0.06063696432181376 1.488472717627681
702 0.06063686454844112 1.488473235095535
703 0.06063676903964772 1.488473334547241
704 0.06063669183325222 1.488473014887714
705 0.06063662514066769 1.488472302241101
706 0.06063658879691926 1.488471090050275
707 0.06063654976228668 1.488469412063504
708 0.06063652989037326 1.488467280373377
709 0.06063651383505636 1.48846481829661
710 0.06063650450670659 1.488462210310043
711 0.0606365221975259 1.488459528930739
712 0.06063654812022119 1.488456855258758
713 0.06063659244011244 1.488454189284105
714 0.06063664269499631 1.488451557620582
715 0.06063670439015714 1.488448970058833
716 0.06063677362241653 1.48844644138346
717 0.06063684934596593 1.488443983054281
718 0.060636931799583 1.488441604394752
719 0.06063701722724044 1.488439325178026
720 0.06063710673087144 1.488437163478999
721 0.06063719716281817 1.488435146301763
722 0.06063728874895354 1.488433297209723
723 0.06063737146175171 1.48843168534171
724 0.06063746359384392 1.488430293262077
725 0.0606375555083916 1.488429085224816
726 0.06063763425160555 1.48842807632674
727 0.06063770715450707 1.48842728678254
728 0.06063776350616507 1.488426781643344
729 0.06063782741497746 1.488426566882352
730 0.06063788732675035 1.488426635815614
731 0.06063793559460336 1.488426987440769
